age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,priors_count.1,two_year_recid,in_minus_offense,out_minus_in,sex_Female,sex_Male,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,c_charge_degree_F,c_charge_degree_M
52,0,0,0,2,2,1,0,1,True,False,True,False,False,False,False,False,True,False
27,0,0,0,0,0,1,0,1,False,True,True,False,False,False,False,False,False,True
41,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,True,False
21,0,0,0,0,0,1,704,1,True,False,True,False,False,False,False,False,True,False
24,0,0,0,1,1,0,0,0,False,True,False,False,True,False,False,False,True,False
23,0,0,0,0,0,0,1,1,False,True,False,False,True,False,False,False,False,True
42,0,0,0,0,0,0,0,1,False,True,True,False,False,False,False,False,True,False
24,5,0,0,5,5,1,362,1,False,True,True,False,False,False,False,False,True,False
26,0,0,0,4,4,1,343,1,False,True,True,False,False,False,False,False,True,False
50,0,0,0,9,9,1,0,425,False,True,False,False,True,False,False,False,True,False
32,0,0,0,3,3,0,0,1,True,False,True,False,False,False,False,False,False,True
40,0,0,0,13,13,0,0,5,False,True,True,False,False,False,False,False,True,False
27,0,0,0,2,2,0,720,0,False,True,True,False,False,False,False,False,True,False
23,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,False,True,False
37,0,0,0,22,22,1,0,2,False,True,True,False,False,False,False,False,False,True
32,0,0,0,1,1,1,0,4,False,True,True,False,False,False,False,False,False,True
52,0,0,0,4,4,1,103,1,False,True,False,False,True,False,False,False,False,True
29,0,0,0,2,2,0,0,4,False,True,False,False,True,False,False,False,True,False
49,0,0,0,0,0,0,0,0,False,True,True,False,False,False,False,False,False,True
50,0,0,0,0,0,0,0,2,False,True,False,False,True,False,False,False,True,False
26,0,0,0,2,2,1,1,0,False,True,False,False,True,False,False,False,True,False
34,0,0,0,0,0,1,0,31,True,False,False,False,True,False,False,False,True,False
28,0,0,0,1,1,0,0,1,True,False,False,False,True,False,False,False,True,False
30,0,0,0,0,0,1,497,3,False,True,True,False,False,False,False,False,True,False
24,0,0,0,3,3,1,251,58,False,True,True,False,False,False,False,False,True,False
25,0,0,0,0,0,1,194,46,False,True,True,False,False,False,False,False,False,True
25,0,0,0,4,4,1,290,1,False,True,True,False,False,False,False,False,False,True
45,0,0,0,2,2,0,0,1,False,True,False,False,True,False,False,False,True,False
26,0,0,0,1,1,1,141,18,False,True,False,False,True,False,False,False,True,False
37,0,0,0,2,2,0,0,29,False,True,False,False,False,False,False,True,True,False
24,0,0,0,0,0,0,0,2,False,True,False,False,False,True,False,False,False,True
40,0,0,0,2,2,0,0,2,False,True,False,False,True,False,False,False,False,True
33,0,0,0,0,0,0,0,1,True,False,False,False,False,True,False,False,True,False
53,0,0,0,18,18,0,0,1,False,True,False,False,False,True,False,False,True,False
55,0,0,0,0,0,0,0,6,False,True,False,False,False,True,False,False,False,True
30,0,0,0,6,6,1,73,30,False,True,False,False,False,False,False,True,True,False
21,0,0,0,1,1,1,0,134,False,True,True,False,False,False,False,False,True,False
55,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,False,True
22,0,0,0,1,1,1,0,1,False,True,False,False,True,False,False,False,True,False
23,0,0,0,1,1,0,0,1,True,False,True,False,False,False,False,False,True,False
57,0,0,0,9,9,1,175,70,False,True,False,False,True,False,False,False,True,False
33,0,0,0,0,0,1,597,4,False,True,False,False,True,False,False,False,False,True
32,0,0,0,2,2,0,138,1,False,True,False,False,True,False,False,False,True,False
47,0,0,0,3,3,0,0,57,False,True,False,False,True,False,False,False,True,False
51,0,0,0,6,6,1,44,19,False,True,False,False,True,False,False,False,False,True
22,0,1,0,1,1,0,0,1,False,True,True,False,False,False,False,False,True,False
47,0,0,0,2,2,0,0,2,False,True,False,False,True,False,False,False,True,False
28,0,0,0,1,1,1,349,1,False,True,False,False,True,False,False,False,True,False
28,0,0,0,5,5,0,110,93,False,True,True,False,False,False,False,False,True,False
44,0,0,0,1,1,1,418,1,True,False,False,False,True,False,False,False,False,True
25,0,0,0,0,0,1,1,3,False,True,True,False,False,False,False,False,True,False
34,0,0,0,4,4,0,0,1,False,True,True,False,False,False,False,False,False,True
65,0,0,0,0,0,0,21,23,False,True,False,False,True,False,False,False,False,True
33,0,0,0,5,5,1,1,119,False,True,False,False,True,False,False,False,True,False
23,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,False,False,True
44,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,False,False,True
24,0,0,0,1,1,0,0,1,False,True,True,False,False,False,False,False,False,True
51,0,0,0,1,1,0,0,1,False,True,False,False,True,False,False,False,False,True
21,0,0,0,0,0,1,399,1,True,False,True,False,False,False,False,False,True,False
39,0,0,0,6,6,0,0,1,False,True,False,False,True,False,False,False,True,False
29,0,0,0,29,29,1,5,68,False,True,True,False,False,False,False,False,True,False
24,0,0,0,1,1,0,0,1,False,True,False,False,True,False,False,False,True,False
23,0,0,0,0,0,1,0,2,True,False,True,False,False,False,False,False,True,False
31,0,0,2,11,11,1,378,1,False,True,True,False,False,False,False,False,True,False
35,0,0,0,0,0,0,0,1,True,False,True,False,False,False,False,False,False,True
30,0,0,0,0,0,0,0,1,False,True,False,False,False,False,False,True,True,False
39,0,0,0,4,4,0,703,1,True,False,True,False,False,False,False,False,True,False
51,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,False,True
22,0,0,1,1,1,0,0,237,False,True,False,False,True,False,False,False,True,False
29,0,0,0,2,2,0,0,23,False,True,False,False,True,False,False,False,True,False
32,0,0,0,6,6,1,0,3,False,True,False,False,True,False,False,False,True,False
33,0,0,0,3,3,1,934,22,False,True,False,False,True,False,False,False,False,True
58,0,0,0,5,5,1,23,414,False,True,False,False,True,False,False,False,True,False
54,0,0,0,0,0,0,0,28,False,True,False,False,False,False,False,True,True,False
33,0,0,0,2,2,1,760,30,False,True,True,False,False,False,False,False,True,False
48,0,0,0,10,10,0,0,175,False,True,True,False,False,False,False,False,True,False
23,0,0,0,0,0,0,0,3,False,True,True,False,False,False,False,False,False,True
23,0,0,0,2,2,1,29,1,False,True,False,False,True,False,False,False,True,False
47,0,0,0,1,1,0,54,1,False,True,False,True,False,False,False,False,False,True
21,0,0,0,0,0,0,537,4,False,True,False,False,False,False,False,True,True,False
29,0,0,0,0,0,1,0,2,False,True,True,False,False,False,False,False,False,True
48,0,0,0,2,2,0,0,1,False,True,False,False,True,False,False,False,True,False
37,0,0,0,4,4,1,214,2,False,True,False,False,True,False,False,False,False,True
50,0,0,0,3,3,0,0,14,False,True,False,False,True,False,False,False,True,False
19,0,0,0,3,3,1,60,262,False,True,True,False,False,False,False,False,True,False
49,2,0,0,13,13,0,0,1,False,True,True,False,False,False,False,False,True,False
58,0,0,0,2,2,0,0,5,False,True,False,False,True,False,False,False,True,False
31,0,0,0,6,6,0,45,18,False,True,True,False,False,False,False,False,True,False
23,0,0,2,1,1,0,0,1,False,True,True,False,False,False,False,False,False,True
23,0,0,0,0,0,1,197,1,True,False,True,False,False,False,False,False,True,False
31,0,0,0,17,17,1,245,41,False,True,False,False,True,False,False,False,True,False
33,0,0,0,0,0,1,0,1,False,True,False,False,False,False,False,True,True,False
57,0,0,0,6,6,0,1,1,False,True,False,False,True,False,False,False,True,False
31,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,False,False,True
57,0,0,0,19,19,0,327,0,False,True,True,False,False,False,False,False,True,False
57,0,0,0,12,12,0,211,0,False,True,False,False,True,False,False,False,False,True
29,0,0,0,6,6,1,513,1,False,True,True,False,False,False,False,False,False,True
30,0,0,0,0,0,1,635,0,False,True,True,False,False,False,False,False,False,True
45,0,0,0,11,11,0,0,1,False,True,True,False,False,False,False,False,True,False
42,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,False,True,False
48,0,0,0,7,7,0,0,1,False,True,False,False,False,False,False,True,True,False
29,0,2,0,12,12,1,1,12,False,True,True,False,False,False,False,False,True,False
28,0,0,0,0,0,0,0,1,True,False,False,False,True,False,False,False,True,False
25,0,0,0,1,1,1,937,1504,False,True,True,False,False,False,False,False,False,True
34,0,0,0,3,3,0,0,10,True,False,False,False,True,False,False,False,False,True
27,0,0,0,0,0,0,0,1,False,True,True,False,False,False,False,False,True,False
39,0,0,0,4,4,0,0,40,False,True,True,False,False,False,False,False,True,False
27,0,0,0,4,4,1,0,35,False,True,True,False,False,False,False,False,True,False
30,0,0,1,7,7,1,126,0,False,True,False,False,True,False,False,False,True,False
31,3,0,1,15,15,1,0,5,False,True,True,False,False,False,False,False,False,True
20,0,0,1,1,1,1,5,67,False,True,True,False,False,False,False,False,False,True
26,0,0,0,2,2,1,662,23,False,True,False,False,True,False,False,False,True,False
34,0,0,0,0,0,1,648,6,False,True,False,False,True,False,False,False,True,False
27,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,False,True
29,0,0,0,4,4,0,163,1,False,True,True,False,False,False,False,False,True,False
27,0,0,0,7,7,0,0,5,False,True,True,False,False,False,False,False,True,False
24,0,0,0,0,0,0,441,7,True,False,False,False,True,False,False,False,True,False
29,0,0,0,0,0,1,0,1,False,True,True,False,False,False,False,False,True,False
20,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,True,False
23,0,0,0,0,0,0,538,43,True,False,False,False,True,False,False,False,True,False
48,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True
34,0,0,0,0,0,1,0,0,False,True,True,False,False,False,False,False,False,True
46,0,0,0,1,1,1,559,0,False,True,True,False,False,False,False,False,False,True
41,0,0,0,3,3,0,0,1,True,False,False,False,True,False,False,False,True,False
26,0,0,0,3,3,1,62,10,False,True,True,False,False,False,False,False,True,False
37,0,0,0,11,11,1,49,243,False,True,True,False,False,False,False,False,True,False
22,0,0,0,2,2,0,0,1,True,False,False,False,True,False,False,False,True,False
32,0,0,0,7,7,0,0,1,False,True,True,False,False,False,False,False,True,False
44,0,0,0,0,0,0,493,2,False,True,True,False,False,False,False,False,False,True
60,0,0,0,3,3,0,0,1,False,True,True,False,False,False,False,False,False,True
49,0,0,0,0,0,0,1,0,False,True,False,False,True,False,False,False,True,False
30,0,0,0,10,10,1,54,2,False,True,True,False,False,False,False,False,False,True
52,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,True,False
34,0,0,0,0,0,0,0,2,False,True,True,False,False,False,False,False,True,False
55,0,0,0,5,5,1,0,4,False,True,True,False,False,False,False,False,True,False
33,0,0,0,0,0,0,0,1,False,True,True,False,False,False,False,False,False,True
22,0,0,0,0,0,1,589,76,False,True,True,False,False,False,False,False,True,False
27,0,0,0,0,0,0,0,1,True,False,True,False,False,False,False,False,False,True
20,0,0,2,0,0,1,626,12,False,True,True,False,False,False,False,False,True,False
33,0,0,0,0,0,0,0,54,False,True,False,False,True,False,False,False,True,False
26,0,0,0,0,0,0,0,2,False,True,True,False,False,False,False,False,False,True
29,0,0,0,0,0,0,0,2,False,True,True,False,False,False,False,False,False,True
32,0,0,0,1,1,0,0,0,False,True,True,False,False,False,False,False,False,True
37,0,0,0,4,4,0,0,1,False,True,False,False,True,False,False,False,False,True
31,0,0,0,15,15,0,0,0,False,True,True,False,False,False,False,False,True,False
29,0,0,0,6,6,1,98,9,False,True,True,False,False,False,False,False,True,False
31,0,0,0,6,6,0,0,36,False,True,True,False,False,False,False,False,True,False
36,0,0,0,2,2,0,0,2,True,False,False,False,True,False,False,False,True,False
37,0,0,0,1,1,0,0,9,True,False,True,False,False,False,False,False,True,False
34,0,0,0,5,5,1,42,6,False,True,False,False,True,False,False,False,False,True
20,0,0,0,1,1,1,577,1,False,True,False,False,True,False,False,False,False,True
24,0,0,2,8,8,1,0,35,False,True,False,False,True,False,False,False,True,False
29,0,1,0,8,8,1,212,1,False,True,True,False,False,False,False,False,False,True
45,0,0,0,1,1,0,0,3,True,False,True,False,False,False,False,False,True,False
34,0,0,0,2,2,1,0,104,False,True,False,False,True,False,False,False,True,False
70,0,0,0,0,0,0,0,1,False,True,True,False,False,False,False,False,False,True
23,1,0,0,4,4,0,0,7,False,True,True,False,False,False,False,False,True,False
27,0,0,0,5,5,0,0,2,False,True,False,False,True,False,False,False,False,True
44,0,0,0,6,6,1,0,119,False,True,False,False,True,False,False,False,True,False
26,0,0,0,0,0,0,732,1,False,True,True,False,False,False,False,False,False,True
23,0,0,0,2,2,0,0,1,True,False,False,False,True,False,False,False,False,True
27,0,0,0,3,3,1,0,8,False,True,True,False,False,False,False,False,True,False
46,0,0,0,1,1,0,1108,1,True,False,False,False,True,False,False,False,True,False
27,1,0,0,1,1,0,0,27,True,False,True,False,False,False,False,False,True,False
45,0,0,0,7,7,0,0,1,False,True,False,False,True,False,False,False,True,False
42,0,0,0,1,1,0,0,8,False,True,True,False,False,False,False,False,False,True
24,0,1,0,3,3,1,27,1,True,False,False,False,True,False,False,False,False,True
20,1,1,1,2,2,1,0,2,False,True,True,False,False,False,False,False,True,False
49,0,0,0,3,3,0,198,22,False,True,False,False,True,False,False,False,True,False
29,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,False,True,False
52,0,0,0,1,1,0,44,2,True,False,False,False,True,False,False,False,True,False
37,0,0,0,4,4,1,0,1,False,True,False,False,False,True,False,False,False,True
26,0,0,0,1,1,0,0,7,False,True,True,False,False,False,False,False,False,True
53,0,0,0,15,15,1,154,1,False,True,True,False,False,False,False,False,True,False
47,0,0,0,1,1,0,0,17,False,True,False,False,False,True,False,False,True,False
38,0,0,0,0,0,1,772,49,False,True,True,False,False,False,False,False,False,True
25,0,0,0,1,1,0,1,0,False,True,True,False,False,False,False,False,True,False
21,1,0,0,1,1,1,82,130,False,True,True,False,False,False,False,False,True,False
48,0,0,0,0,0,0,0,1,False,True,True,False,False,False,False,False,False,True
24,0,0,0,0,0,0,0,1,True,False,False,False,False,False,False,True,True,False
22,0,0,0,0,0,1,309,1,False,True,True,False,False,False,False,False,True,False
38,0,0,0,2,2,0,718,0,False,True,False,False,True,False,False,False,False,True
23,0,0,0,0,0,1,0,3,False,True,False,False,False,False,False,True,True,False
54,0,0,0,2,2,0,0,1,False,True,False,False,False,False,False,True,False,True
24,0,0,0,1,1,0,0,11,False,True,False,False,False,True,False,False,True,False
44,0,0,0,0,0,1,777,34,True,False,False,False,True,False,False,False,False,True
64,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,False,False,True
38,0,0,0,5,5,1,56,1,False,True,False,False,True,False,False,False,False,True
45,0,0,0,0,0,0,0,1,True,False,False,False,False,False,False,True,False,True
49,0,0,0,1,1,0,0,5,False,True,True,False,False,False,False,False,True,False
33,0,0,0,0,0,0,0,1,False,True,False,True,False,False,False,False,False,True
44,0,0,0,2,2,0,0,1,False,True,False,False,False,True,False,False,True,False
51,0,0,0,3,3,0,0,3,False,True,True,False,False,False,False,False,True,False
50,0,0,0,0,0,0,402,4,False,True,True,False,False,False,False,False,True,False
33,0,2,0,2,2,0,0,22,False,True,False,False,True,False,False,False,False,True
54,0,0,0,0,0,0,0,30,True,False,False,False,True,False,False,False,False,True
28,0,0,0,3,3,1,98,16,False,True,False,False,False,True,False,False,True,False
42,0,0,0,17,17,1,0,2,False,True,True,False,False,False,False,False,False,True
34,0,0,0,3,3,0,0,1,False,True,False,False,True,False,False,False,True,False
38,0,0,0,2,2,1,0,9,False,True,False,False,True,False,False,False,True,False
21,0,0,0,1,1,1,934,44,False,True,True,False,False,False,False,False,True,False
33,0,0,0,5,5,0,1,0,False,True,True,False,False,False,False,False,True,False
32,0,0,1,9,9,1,0,23,False,True,True,False,False,False,False,False,False,True
45,0,0,0,1,1,0,0,1,False,True,False,False,True,False,False,False,False,True
30,0,0,0,1,1,1,37,5,False,True,False,False,True,False,False,False,True,False
29,0,0,0,0,0,0,0,2,True,False,True,False,False,False,False,False,True,False
51,0,0,0,0,0,1,198,2,True,False,False,False,True,False,False,False,False,True
28,0,0,0,0,0,0,0,1,True,False,True,False,False,False,False,False,True,False
27,0,0,0,1,1,0,0,1,False,True,False,False,True,False,False,False,True,False
28,0,0,0,16,16,1,120,178,False,True,False,False,False,True,False,False,True,False
30,0,0,0,0,0,0,1,0,True,False,True,False,False,False,False,False,True,False
32,0,0,0,0,0,0,0,2,False,True,True,False,False,False,False,False,False,True
27,0,0,0,5,5,0,0,1,False,True,False,False,True,False,False,False,True,False
21,0,0,0,1,1,1,126,2,False,True,False,False,False,True,False,False,True,False
21,0,0,0,0,0,0,673,7,False,True,True,False,False,False,False,False,True,False
34,0,0,0,0,0,1,0,63,True,False,False,False,True,False,False,False,True,False
24,0,0,0,7,7,1,293,69,False,True,True,False,False,False,False,False,True,False
32,0,0,0,0,0,0,0,19,False,True,False,False,True,False,False,False,False,True
38,0,0,0,5,5,1,0,32,True,False,False,False,True,False,False,False,True,False
